text,sentiment
سير فحالك أشريف,neu
مقلقة شوية ماتديش عليها,neu
فاش نعاونكوم?,neu
مسحا فيا عفاك,neu
أنا صعيب وخايب,neu
لقيتيني غادي لموسم,neu
أش وصلنا لهادشي,neu
واش أنا جبدتك,neu
ياله ڭلس تشمش,neu
مازال حي كايتنفس,neu
واش أنا ضلمتو؟,neu
أنا ماكانقدّي تاحد,neu
ماعرت منين دزنا,neu
صافي ماتبقايش مقلقة,neu
من لوال غالطاليه,neu
غاتبقى مجبد هنا,neu
أنا كان فيا منكامل معاهوم,neu
خاصني نرتاح شوية,neu
غادخل لهادشي بعينيك مغمدين,neu
أنا ماشي كداب,neu
حترمني وشوف جدامك,neu
ها لي قتلك,neu
ريحتك عطات,neu
علاش جيتي؟,neu
علاش تفارقنا,neu
شحال هادا ماتشوفنا,neu
تبدلتي عليا,neu
شعر بدا كايكبر ليك,neu
نعاودليك غادي تبكي,neu
بغيتي تبكي؟,neu
تمشي معايا نقدي واحد الغرض,neu
باينة نتحك شي حد,neu
سير بعد مني هاد الساعة,neu
شكون نتوما,neu
حنايا تبعينها,neu
عندها زهر,neu
غادي تصيفتك للسبيتار ديركت,neu
كليتيها ف عدامك,neu
كادوي عليا؟,neu
كاتبانليا سيد معقول,neu
ڭولها ترجع ليا باقي كانبغيها,neu
لاش تبعاك,neu
تلاقيتها ف طريق,neu
لاش بغيتي تعرفي؟,neu
علاش جبتينا الهنا؟,neu
ماقدرتش نسك,neu
مانقدرش نكمل معاك,neu
نتي بغا راجل يعمر عليك,neu
ماشادا ف تا جيها,neu
واخا تعدبت,neu
هي بلا مانحاول,neu
القضية فيها الغرق,neu
دخل معاك زمان,neu
مازال عندك معا روسيات,neu
عينيها طابو بدموع,neu
خليه تايكمل ليا,neu
ساهبتك درويشة,neu
ماتكونيش بحال عقلك,neu
نتي قبيحة شوية,neu
خليني نهضر معاك,neu
شكون غانمشيو نشوفوه,neu
أش غاندير بيه أنا دابا,neu
هانتي غادا تشوفي,neu
لاباس شوية؟,neu
واش مرتاح؟,neu
ماكاتعرفهاش?,neu
واقيلا كاين شي غلط فهاد الورق,neu
عفاك شوفيليا هادشي واش مزيان,neu
خانكي تخدمي معايا هاد التمارين,neu
أستادة ماكايناش غدا,neu
عياتني لهدرة ديال تليفون,neu
إوا بقينا هنا,neu
بغينا نسلحو دار,neu
تانتسنا يدهخلو ليا شي فلوس,neu
غادي نبدا صليح ددار,neu
كايتسالوني شي ناس لفلوس,neu
خاصني نخلص دين لي عليا,neu
فين غاتلقاي هاد الطبيعة,neu
واش عارفة شحال ساوي هادشي؟,neu
هادشي كايجي مرة فالعام,neu
هاد الوينات زوينين,neu
واش ماعيتيش,neu
هانا جايا,neu
نسيت البزطام فدار,neu
منين دازو؟,neu
نواصلوك معانا؟,neu
ماعدناش فين نديروها,neu
ماكاتعدش على ناس,neu
واش تبغي شي مرة قبيحة؟,neu
غادي نڭادو هادشي باقدا,neu
هادشي مغلوف ب جلد,neu
غادي نڭوليكوم التمان,neu
ماعرت فين كايشيو ليا فلوسي؟,neu
ماكانعرفش نقتاسد,neu
واش حتى نتوما تراليكوم بحالي؟,neu
بغيت نعرف شنو شاف,neu
بغيت نشارك معاكو موحد الفكرة,neu
كيغاديمعا الوقت؟,neu
الوقت شاعلة,neu
لاباس عليه,neu
غادي يحرقوك,neu
مالك فيدك,neu
بغيتك تشرح ليا هادشي,neu
اشنو كايعني هادشي؟,neu
واش أنا ماكانعني ليك والو؟,neu
عندو مشاكل بزاف,neu
طلفت ليا دحكة,neu
شكو نغايحس بيا أنا,neu
ماعرفتش منين غانبدا,neu
دوزنا أوقات زوينين,neu
دوزنا شي هوايج خايبين,neu
عمرني في حياتي حسيت بهادلي لي حسيتو معاك,neu
كنتي ديما ف جنبي,neu
ماعرفتش كيفاش غانڭولها ليك,neu
مابقيتش كانعس,neu
أنا مامستاعدش الزواج,neu
ماشي من عوايدك تفيقي بكري,neu
الفتور راه موجود,neu
تاحاجة ف هاد دنيا مستهل,neu
حبتي الفطور موجود,neu
فين أصاحبتي,neu
لقيتيني كانجري شوية,neu
مابقاوش كايكفاوني الحوايج,neu
ياكما نسيتي؟,neu
سيمانة كاملة وأنا طالعة حبتا,neu
داروري خاصك دجي,neu
بغيت غير نتأكد,neu
البسي أحسن حاجة عندك,neu
ماڭتليكش هاكا,neu
يالاه بسلامة عليك,neu
هانا غانسيفت ليك داكشي لي خاصك,neu
هاكا نبغيك,neu
من سغرك عزيز عليك تقاضي,neu
ديما كايعجبني العب مع الدراري,neu
دخلي بكري لدار,neu
واش أنا باقة صغيرة؟,neu
ف عينيا ديما غاتبقاي صغيرة,neu
ماتبقايش تشوشي,neu
منين شتك وليت الباس,neu
نتي لي كنتي خاصاني,neu
من صباح وانا واقفة على رجلي,neu
موهيم هو كولشي يدوز بخير,neu
كندير كتر من جهدي,neu
كيجاك هادشي لي درت؟,neu
بغيت نعرفو,neu
مسكينة بقات بوحدها,neu
ماعمرني مرضيت ليها البال,neu
كولشي غلطين فيه,neu
جاب الله ماشي شي مشكل كبير,neu
شنو كايديرو دابا؟,neu
ياكما بغا ديري شي حاجة؟,neu
وريني جهة الأخرى,neu
أنا غادي نفسر ليك مزيان,neu
اجي معايا البيرو,neu
خاصها عمالية في أقرب وقت,neu
ماعقلتش على راسي,neu
مسارني غا يتقتعو,neu
عطاوني لادريسا ديالو,neu
ممكن نشوفو,neu
واش كاين هنا؟,neu
فايتلي شفت الخدمة ديالك,neu
والدك مامرض ما والو,neu
فين البيت ديالك؟,neu
كانبقى ماخلوع عليك,neu
شكون خلك دخلي؟,neu
عجباتني الخدمة ديالك,neu
هاد لهدرة ماكادخلش ليا لراسي,neu
واش نتا موجود؟,neu
هادشي كولو تخربق,neu
ماعنديش معا هادشي,neu
واشنو جابك لهادشي,neu
بغيت ندير شي حاجة جديدة ف حياتي,neu
هادشي كانديرو ماشي على قبل الفلوس,neu
تقدر تحتاجها شي نهار,neu
مالك مفايقني على الصباح,neu
واش نرجع بحالي,neu
بغيت نفترو أنا وياك,neu
ماعمرني مافهمتك,neu
مرا فرحانة مرة مقلقة,neu
سير دير مستقبلك,neu
دير علاش ترجع,neu
ماترفديش لهم,neu
راه باغيك غير الخير,neu
كون كاتسمع لهدرا,neu
سمحلي إيلا عييت ليك فهاد الوقت,neu
لا ماكاين تا تفارزيت,neu
صافي أنا موافق,neu
كون ماكنتش متأكد ماغانعيتلكش,neu
أنا غانكون غير فدار,neu
سمهليا هدرت معاك خايب,neu
شوية ديال الحترام,neu
حياتك كلها مدوازها فهاد البيت,neu
شكون غا يغابلني,neu
ماعندك فين تخرج,neu
كولا واحد شاد قنط بوحدو,neu
يالاه كتسولني فين غادي؟,neu
واش بغيتي نبقى سعد عليا تانموت,neu
عمرك ديتيني نشوفها,neu
مابغاتكش تشوفها فديك الحالة,neu
مادڭولش هاد لهادرا,neu
أنا دحيت بحياتي على ودكوم,neu
خاصك تبغي ليا مسلحتي,neu
صافي سالينا لهادرا,neu
تايبانلي وجدتي كولشي,neu
درت فيه ثقة,neu
هادي ماشي لحرفة ديالك,neu
نتي ماخصك تا خير,neu
شكون غايدير هادشي؟,neu
كاينا شي حاجة خرا من غير هادشي,neu
بغيت شي حاجة تنسني ف كولشي,neu
حسبيني ختك ماشي صاحبتك,neu
أنا بغيتك ديما دحكة,neu
كولشي كايعرفها,neu
هادي بلاصت الخدمة ماشي بلاصت دسارا,neu
واش عارف راسك فين حنا؟,neu
خاصك تحمل مسؤوليتك,neu
غادي تشوف وجه آخور وماغايعجبكش الحال,neu
مالكي مغوبشا هاد الصباح,neu
واش كايسحابليه ڭاع ناس بحال بحال,neu
فينما كاندور كانلقاه لاسقني,neu
أنا كولشي كنتقابلو,neu
ماعندي مانڭول,neu
نعسي حتى توصل لوقيتا ونودي,neu
واش جمعتي هوايجك كاملين؟,neu
ردي بالك في طريق,neu
خاصك تبعي هاد الدوا,neu
جيت نشوفك,neu
ماتبقاش دجي لهنا,neu
نهار كادجي كانبقى مقابلك غير نتا,neu
مالكي معاه,neu
مابغيت تحد يحل عليا فمّو,neu
الماكلة غاتوصلك فينما كنتي,neu
لي تشاهيتيها نصايبها ليك,neu
ماكانفهم والو فهادشي,neu
هادشي كايبان زوين بزاف,neu
كولا حاجة عندها المعنى ديالها,neu
داكشي لي باغي نعرف تانا,neu
زيدي تسالي شغالك,neu
أش داك تكتري معاه لهدرا,neu
واخا يدوي معايا منجوبوش,neu
هاد ناس دارو فينا غير الخير,neu
مابغيتكش تسببي ليا شي مشكل,neu
سيري كملي على خدمتك,neu
مرا عندنا ومرا عندكم,neu
تاحاجة ماسدقات ليا,neu
هادشي على عييت ليك,neu
أنا ناوي معاها المعقول,neu
هادشي كايتعلق بيها هيا,neu
داكشي لي داز عليها ماساهلش,neu
فاش بغيتيني نعاونك؟,neu
لقا لي شي طريقة باش نڭولها ليها,neu
هادي ختي وانا عارفاها,neu
ماعمرني ماغانسا خيرك,neu
جيت نتل عليك ونشوفك,neu
دار لي ماكتلقاش فيها راحتك ماترجعش ليها,neu
عمر سول فيا شي هد؟,neu
شكون كايديها فيا أنا؟,neu
أش دانا لهاد لهادرا?,neu
هادوك ماشي من لمستوى ديالنا,neu
نهار يساليو منك يلوحوك,neu
أش غادي ندير بيهوم دابا,neu
هادشي غادي يكمل عليا,neu
شكون حط هادشي هنا؟,neu
أش كايدير ف البيرو ديالي,neu
داكشي لي كتقلب عليه ماغاتلقاهش عندي أنا,neu
تستاهلي تكوني فرحانة,neu
باينة في عينيك,neu
أنا مامحتاجة لتا واحد,neu
أنا محتاج ليك,neu
الورد زوين,neu
آي بنت كتمنى الورد,neu
حيد من قدامي,neu
سير قبل خدمتك,neu
يكما مشغول؟,neu
ملي نسالي غادي نعيطليك,neu
ماعرفاش باش نتعاشى,neu
هاهوا جاي عدنا تاني,neu
گالسين بوحدهوم وعاجبهوم لحال,neu
البحر كانلقى فيه راحتي,neu
كنفكر نستقر هنايا,neu
مادا بينا,neu
الخدمة واحدة ليا ڭاع وقتي,neu
غانفتر اليوم في الخدمة,neu
ماتبرزتيش راسك بهادشي,neu
غادي نعطي كول ماعندي,neu
ماعارفينش منين جا,neu
عقلك تايش,neu
أنا كانعرف أش كانڭول,neu
ملي جا ونتي حتى عليه العين,neu
دابا يجيبلك ربي صعدك,neu
متلومي غير راسك,neu
فاش بغيتي تهضر معايا,neu
راك عارف علاش,neu
مانسمح لتا حد يدخل مابيناتنا,neu
مابيني وبينو غير الخدمة,neu
الخير لي غاديري فيه هوا تخليه ف طيار,neu
واش ماعرفة عليه والو؟,neu
كايدوز من أزمة صعيبة,neu
هادشي ترا شحال هادي,neu
بلاصتو ماشي معاك,neu
شكون هاد زين؟,neu
جاي نفرح بيك,neu
داك دحك ديالك ماشي وقتو هادي,neu
خاصني نمشي بحالتي,neu
أنا مامقلقاش عليك,neu
سيري ديري لي بغيتي,neu
من سوغرك ماتبدلتيش,neu
الكاراكتر ديالو صعيب,neu
كايجيو من جهتها,neu
كانو كيدافعو عليك,neu
عاوديلي شنو ترا؟,neu
ملي عرفتك ونتا كدير غير زبيل,neu
ديما كايبغيو يشوفونا فرحانين,neu
شي حاجة ناقصاني ف حياتي,neu
هانا غاندوز من حدك,neu
واليدينا رباونا أحسن طربية,neu
قرينا ف أحسن المدارس,neu
خلاو لينا دار,neu
صافي غير نعس على جنب راحة,neu
خليك هانا جاي لعندك,neu
ماغانتعطلش عليك,neu
واش غاتخليني بوحدي,neu
ماغانتوالش عليك,neu
قلبت وماكتابش,neu
فكري شوية وردي عليا,neu
ماغاتخاصري والو إيلا درتي هادشي,neu
اشنو هاد الفعيل هادو؟,neu
ياك قلتي ليا غادي ترجع؟,neu
مانقصو تا خير,neu
دري دام مستقبلاو,neu
مستقبلي أنا واقفة عليه,neu
أنا قادا ب راسي,neu
أنا حمقة لي ڭالسا كانعاود ليك,neu
أشنو ماعجبكش فيه,neu
واش نتي باغا تبقاي هاكا؟,neu
بغيت نشوفك عروسة,neu
زواج ساهل معامن لي صعيب,neu
واش ندير لناس خاطرهوم وانا نبقى بلا خاطر؟,neu
